,track_id,artists,album_name,track_name,popularity,track_genre,duration_min,PCA1,PCA2,PCA3,PCA4,PCA5
1805,5JT2sFsiVIlHOKABecgyR5,Nkumba System;Mamani Keïta,Paisano,Paisano,0.16,Regional,3.97,1.4369009844241998,-0.03924986473771147,-0.39474194874360685,0.36695370851140074,-0.0575808083067057
1806,1xDeDsNoBNyBidVQKPnWXE,Menahan Street Band,Make the Road By Walking,Home Again,0.52,Regional,3.37,-0.8103670685590587,-0.0960339223598618,0.6311316226232819,0.5515971589183095,0.1636329490176629
1807,3lG4iaJtEhwBusaLw4vEkG,Chico Mann;Captain Planet,Night Visions Remixed,Ariwoko,0.16,Regional,4.16,-1.273318109378449,-0.5771124223716271,-0.09579328409548415,0.35611710937111773,-0.023613476263938393
1808,7ss44maxHhYUu42IVmTafv,Rehmahz;Oba Reengy,"Sound of Life, Vol. 2",Manasseh,0.16,Regional,2.52,-0.6843547960931884,0.0654501928930798,-0.0077640657232471155,-0.2017522247439954,0.2931106555733418
1809,6HrYi2gwKxrwEtZX3Orype,Tony Allen;Damon Albarn;Ty,HomeCooking,Every Season,0.46,Regional,4.12,1.4181475840725386,-0.2334741494243761,-0.13822237126767134,0.1930700521181269,-0.19520895660090198
1810,2QWJw0nexdBa85pXuEZGsv,Jlyricz,Enjoyment,Enjoyment,0.15,Regional,3.03,-1.0570781309695196,-0.24676004277292468,-0.21531437518908458,0.18797604405083712,-0.19385509811896967
1811,4lazLusb1ZU7Fu4AkS8R0B,Jungle Fire,Jungle Fire,Quémalo,0.16,Regional,3.68,-0.8518412025060547,-0.10837211146343945,0.7267397262136024,0.36076494679239623,0.12252164555785472
1812,01SEeuiaCTjEwEIqWVuoKn,Becca Folkes,In My Own Words,Grateful,0.16,Regional,4.2,-0.010322041679029136,-0.5057188131114998,-0.02356100249850865,0.3262030411212786,-0.1316169205888526
1813,5pTo3l7IMXYguYawzpmjFW,Timoneki,Alma,Alma,0.17,Regional,4.32,0.6029622585698589,-0.09259380176071169,0.08224462465248558,-0.3274909764161718,-0.16039829261795008
1814,7KDiI2Q1pJnZoTpGl7r50f,cacique'97,Cacique'97,Jorge de Capadócia,0.16,Regional,5.93,-0.19042783770159682,-0.45249675628999725,-0.20407715845490748,0.35297183347637007,7.878083633983124e-05
1815,5U7u0VTIvMeQIbXwNeWO40,Jaron Nurse,Uncommon,Keep It Clean,0.16,Regional,3.75,-1.3028148574402734,-0.24760545756152458,-0.3294229369016148,0.254830955569485,0.016184639748403784
1816,3o3cy8oFHup3b095QElRsS,Vaudou Game,Kidayu,Locataire,0.16,Regional,3.72,-0.08021405758748892,-0.078497766192835,0.43278614642350827,0.7147748042701989,0.11098513969924617
1817,6YGa2YASPRzJWS10Jqa1x9,Grupo Fantasma,Sonidos Gold,Gimme Some,0.16,Regional,4.96,0.2325399692770631,-0.2382925732151761,0.15760324464257355,0.5090200121845367,0.5296479942222365
1818,6lBeSL3pBNopVHTTDorpAj,Joshua Ali,Over Dey,Blanket,0.18,Regional,3.56,-0.6826384090601981,-0.5422990251790369,-0.22136080070770126,0.39271352413216976,0.039212379338859904
1819,6IriiwxCgBRs9XvGEl5BQa,Mandrill,We Are One,Happy Beat,0.17,Regional,5.3,-0.42263471624531623,-0.4851131300815789,-0.12661474307592047,0.2595478848296926,-0.07318040166020184
1820,3EMMlbloeH6RJ6NZSLl0cK,Grupo Fantasma,Sonidos Gold,El Sabio Soy Yo,0.16,Regional,3.93,-0.857013319156001,-0.46180635121081165,-0.21705990007253428,0.20014875933813958,0.33549766806168
1821,3nOwK6G0VCRpthKj5Epcuh,São Paulo Ska Jazz;Zem Audu,Gringo,Skaramouche,0.17,Regional,3.36,-0.636773384222513,-0.14219688270539937,0.7145127981414578,0.296035789347621,0.026329678720497185
1822,0A496x5Uwuivwvive8jEsl,Dele Ojo,The Classics Vol.1,Bouncing Bona,0.16,Regional,3.01,-0.1870329381729543,0.001076508688398592,0.043193234200868166,0.5343230859444388,0.06618318078982122
1823,4SkXeoVShiJY17DfB1hp4p,Brownout;Brown Sabbath,"Brownout Presents Brown Sabbath, Vol. II",Snowblind,0.17,Regional,6.25,-0.22797638078299126,-0.3481690011980518,0.10218553095107027,-0.23137261489005184,0.015598945321115942
1824,52hUjVBhWrlWt5ErW13yNf,The Polyversal Souls;Sir Frank Karikari,Siakwaa / Nana Agyei (Medley) (feat. Sir Frank Karikari),Odo Agye Gye Me,0.16,Regional,3.63,-0.22495686603887827,-0.40811735352235307,-0.20440571398262536,0.2962781462559462,-0.03008012516892955
1825,6BPl7VgC0prOHj1dQl6qZE,The Mauskovic Dance Band,It's All Mauskovic,Analog Fruit,0.17,Regional,3.23,0.7062538348038139,-0.10862675671305849,-0.31142862431926355,0.3489452878652852,0.10023480093398707
1826,5OyCifE7MBhhWCTkn5DHVF,Höröyá,Höröyá,Mansa Fela,0.15,Regional,5.74,0.32870912383095086,-0.13599880722341978,0.5011870830243659,0.3580452704486796,0.18906186207445563
1827,2XVK8GPDyGb5dp3r72CyKn,Ikebe Shakedown,Kings Left Behind,Not Another Drop (Reprise),0.16,Regional,1.37,-0.5146371889684269,-0.1718395748914377,0.5386637136828543,0.7706029857881087,0.006259873853397879
1828,2qPglKAUAM1sDKtfYpuq53,Africania,Ori,Cachoeira,0.16,Regional,5.8,-0.7825576801584985,0.1558334550855253,0.2730448179261932,0.4417321374436527,0.25689312422629096
1829,6tzRG7qL0o8OlcXFRESzed,Orquestra Voadora,Ferro Velho,Expensive Shit,0.17,Regional,5.45,0.03088693542314172,0.06943068058156249,0.2795021351188274,0.5174613751371988,-0.03002777920191796
1830,18KoaDzZsY79E3WWggcvTE,Tony Allen,Film Of Life,African Man,0.17,Regional,5.05,-0.19626745789994926,-0.18249085060893694,0.5533513353325759,0.4746112379607088,0.23539459543774743
1831,4kUuWkPQiI7Zvt9Xlxphsf,A Mose;Marizu,Kullez Kid in Africa,Follow me,0.17,Regional,3.35,-0.8121071398971542,-0.24031728373424682,-0.20501587655195658,0.1422011287838083,-0.07951109160642139
1832,6VD3viS5Mcmk2P3BzEq3zK,Criolo,Nó na Orelha (Instrumental),Freguês da Meia Noite (Instrumental),0.15,Regional,4.19,1.7472267478723316,0.5236654810908368,0.3481855110336489,0.3443083475433769,-0.07884638048272286
1833,5JlT1SsR4KxzoFEKV99V0Y,Tony Allen;T$unami811,There Is No End,Très magnifique,0.17,Regional,3.39,1.1345743031259774,-0.24966678740430587,0.07198720414233445,0.27772333879896294,-0.042895657037225976
1834,5CeOXM45dY3PTpnouEtQr1,Juanafé;Los Celestinos,Parrilladas Vargas (Vol. II),Fiesta,0.17,Regional,3.68,1.1696309942772765,-0.18142111738545802,-0.2726634915697252,0.019573888187975563,0.682647667061056
1835,7v47Ay5InDjnSZ3idVlMzS,The Bamboos;Kylie Auldist,Medicine Man,What I Know,0.17,Regional,4.13,-0.7393851057840047,-0.5869530436236325,-0.08722176072998297,0.27431347321820665,-0.08329135916686997
1836,5yr3x2a1Qoz3cECLhuAbqa,Plastilina Mosh,Juan Manuel,Graceland,0.18,Regional,3.62,-0.7932383666516853,-0.23764626310293652,0.6381084719179988,0.4448854258649031,0.7232257682019669
1837,0bv9wYQ6TW0cY3sLW1DDTU,Orchestra Baobab,A Night At Club Baobab (Senegalese Dance Music of the 70's),Cabral,0.17,Regional,8.45,1.4697687452746324,0.08859611431996478,-0.09650383487605743,0.13772851336995107,-0.2326116115499401
1838,6UUTupboUDGpljQjJhdd2L,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Veneno,0.17,Regional,3.4,0.9264886027371254,0.5569077251459952,-0.41505424279949416,-0.2230666167858829,0.05929292000472597
1839,29CYvexuGcjWiifRIKmdxt,Plastilina Mosh,Singles,Millionaire,0.19,Regional,3.51,-0.89660920276453,-0.4690117480008384,0.05571525742510572,0.46605549980166394,-0.09569543621745541
1840,3UzMktm3erzDU4Y4WFyo9G,Wganda Kenya,Palenque Palenque: Champeta Criolla & Afro Roots in Colombia 1975-91,Yoro,0.17,Regional,3.74,-0.22602119162325063,-0.3950707858026003,-0.09142318939683777,0.2073264040077989,-0.20689246892541902
1841,4Mef75IwSoGHRWf3PtjnWi,Ondatrópica,Ondatrópica,Ska Fuentes,0.17,Regional,4.37,0.005230585876261906,0.28992521355515155,0.21756515626073225,0.8119480253613478,0.25604503677028967
1842,5mmcSmznWJiIezoPjbu6KF,Jackie Mittoo,Keyboard King at Studio One,Hot Tamale,0.18,Regional,2.4,-0.9718047916928464,-0.015555757541232507,0.15890068792460416,0.46029911385832856,-0.13235460769187612
1843,1faYHOt0eP5F9uS3RcUcFM,Orquestra Brasileira de Música Jamaicana,Volume I,Tico-Tico no Fubá,0.17,Regional,4.11,0.30638038517798544,0.13334521747605943,-0.24096491665523467,0.6129231705695612,0.13934816677407225
1844,5Q1TfulEAaNZf7uIxkOZay,Los Amigos Invisibles,Repeat After Me,Voltaren's Dream,0.18,Regional,4.48,-0.7165057927038745,-0.005685542948619726,0.6850877907443182,0.2742863920819577,-0.0709498707219518
1845,7cvpJTt2UAKaIFh2B1rE2u,Wganda Kenya,Diablos del Ritmo 1960-1985: The Colombian Melting Pot (Analog Africa No. 12),El Caterete,0.17,Regional,4.25,-0.1098167541612865,-0.30109923014061274,-0.19600622378287197,0.11048311643104836,0.19256432708013804
1846,5z4Yope4ol84bdZtw1Eo4D,Monophonics;Kelly Finnigan,It's Only Us,It's Only Us,0.48,Regional,4.98,-1.1846649691190743,-0.12403911483739266,-0.1544730996381894,-0.1774505261907694,0.37185409309825823
1847,1lDELORqnHLLTe1bYmHLq7,Whitefield Brothers,Earthology,Safari Strut,0.46,Regional,3.33,-0.393439400135148,0.03716225492963077,0.35067805085310433,0.7274117494200776,0.16883751644148215
1848,1wlPuhYpOJRPHVUeizRdx2,Monophonics,Sound of Sinning,La La La Love Me,0.47000000000000003,Regional,3.34,-1.0994062902762058,-0.35918042697540115,0.04382837189492263,-0.09718846781653367,-0.2363347403461482
1849,1eBZiqiFBtiBXQzZ44YY5N,Gil Joe,Thanksgiving,Thanksgiving,0.17,Regional,2.89,-0.6515208932495427,-0.47595314973136876,-0.18119342088357343,0.3256277237816958,-0.10276449897003104
1850,2WTAIaNcsjfyJzzl9XLjmB,Monomono,Dawn Of Awarness,Tire Loma Da Nigbehin,0.16,Regional,4.77,-0.5048083586754122,0.16904394372112122,-0.3661788399159761,0.006279293423578802,-0.027861819667324372
1851,2lUeuu1UxjBkYtQQwAKRht,Kutiman;Elif Çağlar,Remotely Close,Remotely Close: Silkyway,0.16,Regional,3.85,-0.3699531328696997,-0.27753536254458583,0.13457624240934876,0.2502566185406503,-0.15727022531630097
1852,0uu9e9iwcQv2sKAHz3Mafq,Greyboy;Bing Ji Ling,Soul Mosaic,So Good,0.18,Regional,3.18,-1.1386990337598821,-0.36726725564709534,-0.11774021131552082,0.1981027553394189,-0.3037202122834579
1853,01zqlg8u8YHdSNdlgTUJUm,El Michels Affair,Loose Change,Blind Love,0.16,Regional,2.95,0.9712608837611648,-0.1255202550885059,0.047079079523877534,-0.01088520664601822,-0.07650665339728202
1854,55gxRMB0r52pUZZwh1obnS,Jor'dan Armstrong,CHURCH GIRLS LOVE R&B,IN,0.17,Regional,2.8,-1.3809422807780296,-0.26129337744046904,0.007572007238879339,-0.16406260000064582,-0.20372331676186217
1855,0Gk3Y8uDCWdJL5IiqOUkTp,J Prince,Unlimited,Good oh,0.16,Regional,3.76,-0.08640225416274651,-0.4570215766951851,-0.12283990879004558,0.26263096421742926,-0.1279108403381079
1856,5ggVEWOflHNo46rH3g8U9I,Marizu,"Chapter 1, Vol. 1 (The EP)",I Am,0.16,Regional,3.08,-0.7457499608081792,-0.02758166057811373,-0.4434599213833264,0.20403554744087327,0.1490682279683072
1857,3TJZfAL0EU2Wk4BkmVyUnX,El Rego,El Rego,Djobime,0.15,Regional,2.6,0.712953284215586,-0.2535177608782278,-0.1284701507702931,0.18121929737461007,-0.14031529150101035
1858,7hfkHZYMlBdKfROLLrlRK8,Bacao Rhythm & Steel Band,Expansions,Look Out Baby (Here I Come) (Bonus Track),0.16,Regional,2.37,-0.24164869085535223,-0.21360112447707907,0.4598781771380546,0.5193269017227022,0.09305627929583771
1859,1YhKAndvOzmyVnomGV7Gs6,The Daktaris,Soul Explosion,Voodoo Soul Stew,0.16,Regional,4.46,-0.7086837863576699,-0.28233448536779787,-0.3315232344000871,0.45338504989365824,-0.03575938487379948
1860,5HIZ8V82BzmcQUwTqZK5J2,Ikebe Shakedown,The Way Home,The Ally,0.16,Regional,3.15,-0.4602419193689783,0.036165654658085966,0.5234027662717939,0.6567873530100372,-0.020688279762998363
