name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist
I'll Go,Donell Jones,6mqEYpayC5TQFUYTwx7qPo,,https://i.scdn.co/image/ab67616d0000b273abe4f5dc2defec553bb44350,0.7440000000000001,0.735,-6.5139999999999985,0.0293,0.0188,0.00016,0.0569,0.951,0.15852210526315785,0.7002631578947371,0.4748947368421053,0.0003114405263157895,0.1822657894736842,0.06552105263157895,0.5875263157894737
His Cheeseburger,VeggieTales,0kz35q6rsNDB6d6XHNfLO4,,https://i.scdn.co/image/ab67616d0000b2730ef169a5fdbd3416a8826643,0.7390000000000001,0.449,-9.669,0.0563,0.7490000000000001,0.0,0.0811,0.289,0.7119999999999999,0.6793333333333332,0.4695,1.8166666666666667e-07,0.35105000000000003,0.2952166666666667,0.5698333333333334
Bottle It Up,Sara Bareilles,3kfHdr2sYF2EeWEmBHquVj,,https://i.scdn.co/image/ab67616d0000b2731c3e0a58f3ee28af2922e351,0.621,0.7170000000000001,-4.1610000000000005,0.0326,0.199,0.0,0.153,0.6990000000000001,0.43429894736842106,0.466578947368421,0.5198421052631579,0.00039167157894736846,0.15934736842105265,0.038665789473684216,0.4258210526315789
"Abraham, Martin And John",Dion,08oRPVeAXWNnRZUzNJpYsv,,https://i.scdn.co/image/ab67616d0000b273724d72863965ae038924263e,0.34700000000000003,0.365,-14.744000000000002,0.0361,0.37,9.92e-05,0.208,0.4370000000000001,0.4699094845360823,0.4388041237113404,0.4751443298969072,0.0011974676288659795,0.17555360824742264,0.03649896907216495,0.2506350515463919
3 a.m.,Gregory Alan Isakov,2gH3RiUmUeR780Ngwx5T6r,,https://i.scdn.co/image/ab67616d0000b27375f18048882ce9bc05831c6b,0.446,0.222,-13.47,0.0282,0.909,0.0274,0.11,0.412,0.8261666666666666,0.5079583333333332,0.29305,0.09543359999999997,0.11650416666666673,0.032141666666666666,0.29379166666666673
Straight Out Of Line,Godsmack,72pFw0zZA2qmHwasb6Dt1x,,https://i.scdn.co/image/ab67616d0000b2735b698f8846c63513c565a68f,0.374,0.959,-4.695,0.14,0.000187,0.00206,0.081,0.375,0.02463058896551726,0.43927586206896535,0.8274999999999997,0.05294974396551723,0.17837586206896547,0.06768448275862066,0.4409482758620693
Old Blue Chair,Kenny Chesney,0hjJIUqT6hjq0YQeZhxCK8,,https://i.scdn.co/image/ab67616d0000b273301798ba6a7cd8e3698f0393,0.647,0.319,-10.648,0.0322,0.586,0.0,0.105,0.29600000000000004,0.2012974074074074,0.6131574074074077,0.6371944444444446,0.002230684074074075,0.1859907407407407,0.03934351851851847,0.5071435185185188
Coney Island,Good Old War,5jnekVPgf12EsKtBX3JPTW,,https://i.scdn.co/image/ab67616d0000b273547b041b3945cbcb2eaa2ce1,0.619,0.741,-7.186,0.0444,0.393,0.0,0.079,0.923,0.5675,0.5275,0.5465,0.0,0.0859,0.0361,0.6859999999999999
Tired,Adele,1Qty7XPZGiWu2MtVDQvZvo,,https://i.scdn.co/image/ab67616d0000b273f407037aabc6dffe5abb3bf8,0.6659999999999999,0.665,-6.289,0.0968,0.184,0.000556,0.0939,0.56,0.4388695238095238,0.5645952380952379,0.5006428571428574,0.002624017142857143,0.13088809523809525,0.05258333333333332,0.3731309523809526
That Home,The Cinematic Orchestra,4jSuthawb7fitf3Wx3MqVM,,https://i.scdn.co/image/ab67616d0000b273bc4f2af489b7fca6cb18e933,0.466,0.168,-14.068,0.0268,0.991,0.894,0.0885,0.0386,0.6460666666666667,0.4111666666666666,0.3671666666666667,0.7811666666666667,0.09275,0.03646666666666667,0.06313333333333332
Choctaw Bingo,Ray Wylie Hubbard,1L97sJbt0IkycnpF7MFuOt,,https://i.scdn.co/image/ab67616d0000b273716dfc623f83d4cb863ccbd8,0.643,0.66,-5.812,0.0301,0.163,0.0,0.114,0.672,0.3932,0.593,0.6328,2.62e-06,0.3585999999999999,0.04678,0.7173999999999999
Flynn Lives,Daft Punk,2OQS6fFDpJzpDVC6gNzoj5,,https://i.scdn.co/image/ab67616d0000b27366919acb93950333962467f8,0.45,0.278,-14.318,0.034,0.95,0.6459999999999999,0.185,0.0421,0.2300765444585985,0.6232649681528666,0.626898089171975,0.5438864353503181,0.19470382165605105,0.09553439490445854,0.4040980891719747
Back Where You Belong - Edited Version,38 Special,0YQeuXoLAK7WM2E8sswDdS,,https://i.scdn.co/image/ab67616d0000b273ac0f8c59370228d0a5edff7f,0.524,0.747,-5.692,0.0318,0.00403,4.67e-05,0.0398,0.88,0.0328747711111111,0.5251555555555554,0.6304,0.025745799333333333,0.12511777777777774,0.03260222222222224,0.7732666666666664
I Used To Have A Best Friend [But Then He Gave Me An STD],Asking Alexandria,2w4MmYFSuD55j1rdPb186a,,https://i.scdn.co/image/ab67616d0000b273f33d30f467a7998ecdfd00ab,0.237,0.938,-3.204,0.127,0.000239,0.0,0.0487,0.177,0.004432834230769232,0.3299615384615385,0.9476153846153846,0.016312063846153843,0.3333269230769232,0.14029615384615388,0.1927884615384616
Tulsa Time,Jason Boland & The Stragglers,6qiyBVkWoHT1sFoGUQg7KO,,https://i.scdn.co/image/ab67616d0000b27382701301a68b9b7485720f53,0.64,0.762,-5.57,0.0302,0.225,0.000149,0.936,0.778,0.31299999999999994,0.6153333333333333,0.5226666666666668,0.0005814483333333332,0.26826666666666665,0.0324,0.6015
Leather and Lace,Stevie Nicks,6L5c6wFGDQswebVAS3BmUw,,https://i.scdn.co/image/ab67616d0000b2732614c295a38ee782d093aa09,0.488,0.478,-7.178,0.0288,0.691,0.0,0.157,0.371,0.20968486486486496,0.5663693693693691,0.6501981981981985,0.008803347387387386,0.28566126126126146,0.036727027027027036,0.5172342342342344
Take It Easy,Hopeton Lewis,45AoBvEZ7pAougubnpaBQE,,https://i.scdn.co/image/ab67616d0000b2739527109ccd005f47a6b794ba,0.928,0.228,-16.683,0.118,0.365,0.0,0.0672,0.962,0.365,0.9279999999999999,0.228,0.0,0.0672,0.11800000000000001,0.9620000000000001
The Heaviest Matter Of The Universe,Gojira,1KJqxYkRqWZdDQHMJ9IQaZ,,https://i.scdn.co/image/ab67616d0000b27373620e8ba892439f46120b87,0.245,0.969,-2.511,0.0907,2.91e-06,0.0486,0.265,0.239,0.001330434375,0.32675,0.9220625000000002,0.16991725000000002,0.21580624999999992,0.08650000000000001,0.17704375
Little Motel,Modest Mouse,1UR0lWHLSCx2naiD7bq9FW,,https://i.scdn.co/image/ab67616d0000b273ed8a70a92499e619895646e8,0.616,0.462,-9.135,0.0271,0.279,0.00473,0.153,0.23,0.24777117948717955,0.5076025641025641,0.679102564102564,0.08664677756410262,0.2122076923076923,0.055907692307692325,0.5347166666666671
You and I,Michael Bublé,4t5ZKs0xMESWicljP2uBEl,,https://i.scdn.co/image/ab67616d0000b2735d7d966732bd44ac2a13b614,0.334,0.135,-12.601,0.0359,0.9,0.000718,0.107,0.223,0.5321294117647057,0.5237794117647061,0.4785735294117646,0.0010082852941176467,0.183164705882353,0.038877941176470567,0.46485
Massive Attack,Nicki Minaj,5h5sJvkKdIfC4yjALOmPn7,,https://i.scdn.co/image/ab67616d0000b273641739f2e0851c003af42780,0.603,0.688,-8.794,0.521,0.0305,0.0,0.378,0.685,0.12244798214285715,0.7232321428571432,0.6731205357142863,0.002078553794642858,0.22379196428571427,0.1959455357142858,0.4879906250000001
Hard Row,The Black Keys,6D6xygnjsY8hxZ01QH2ovP,,https://i.scdn.co/image/ab67616d0000b2739e77e076882eb529a3c16112,0.48,0.8390000000000001,-4.198,0.0548,0.321,0.253,0.114,0.556,0.2794609000000001,0.4993833333333338,0.6900499999999998,0.10654597466666664,0.1788616666666667,0.05555166666666665,0.5144166666666671
Light Up the Sky,The Afters,2YEQNToSXA0iOxzpHPlkw9,,https://i.scdn.co/image/ab67616d0000b27359edf1ce259d661d70edf672,0.468,0.774,-4.716,0.0316,0.0319,0.0,0.0666,0.408,0.053000000000000005,0.4905000000000001,0.7994999999999999,0.0,0.10985,0.036925000000000006,0.4155
Fortunate,Maxwell,0atAqF01mqwYOOfXVHu51F,,https://i.scdn.co/image/ab67616d0000b2736b090ae9bd8e8a4087568fc9,0.738,0.35700000000000004,-9.081,0.0593,0.116,1.51e-06,0.26,0.34,0.009609999999999999,0.639,0.669,0.912,0.162,0.0553,0.609
Que Poca,Los Invasores De Nuevo León,4XKtNegKyGMCdgIdCxfcMQ,,https://i.scdn.co/image/ab67616d0000b27396a3339b2b8b55de36e4b370,0.8,0.62,-6.357,0.0275,0.344,0.0,0.197,0.952,0.2749567567567568,0.7482905405405393,0.5085067567567569,0.010300839662162158,0.08157972972972971,0.11334054054054055,0.8897837837837838
We Can't Make It Here,James McMurtry,5YxWVwME2nR2VkfVDJHXKH,,https://i.scdn.co/image/ab67616d0000b273af1be719214ab8cee1450812,0.425,0.711,-7.557,0.0422,0.62,0.00205,0.108,0.441,0.3889555555555556,0.5594444444444444,0.5987777777777779,0.00376561111111111,0.11614444444444445,0.03688888888888889,0.6363333333333334
Humble Mumble (with Erykah Badu),OutKast,5cN4KyXGUdNOve1TEPWmhL,,https://i.scdn.co/image/ab67616d0000b273c2c10aadaee962bb683354fc,0.799,0.923,-6.108,0.116,0.0363,1.28e-05,0.41,0.778,0.1942746117647059,0.7190823529411765,0.6622588235294118,0.033845332294117625,0.21503529411764705,0.2546141176470588,0.5124894117647057
Dejenme Si Estoy Llorando,Los Angeles De Charly,7JDJ0Lxp0TtiQu91xmzfVn,,https://i.scdn.co/image/ab67616d0000b2738a9dd9ca432900578de9bf98,0.593,0.486,-6.836,0.0345,0.012,0.0,0.0556,0.564,0.09667857142857143,0.6387857142857143,0.6001428571428572,8.357142857142857e-08,0.2456785714285715,0.028135714285714288,0.7267857142857144
Desde Que Te Perdi,Marco Antonio Solís,2WnuO6Hl3YHhuJUoLp5ZGx,,https://i.scdn.co/image/ab67616d0000b273bd8d50678d199f5e060df3f4,0.705,0.272,-12.685,0.0306,0.349,0.00384,0.0777,0.32299999999999995,0.3282481012658228,0.5659620253164559,0.5123670886075948,0.0026709215189873433,0.17325316455696213,0.03201392405063292,0.44863037974683545
Alive,Korn,316WaV044GmYVaXIUZzovX,,https://i.scdn.co/image/ab67616d0000b273f3d72bc62b3f0fc059da2e46,0.547,0.905,-3.751,0.0712,9.23e-06,0.331,0.177,0.307,0.835,0.5489999999999999,0.207,0.5670000000000001,0.0849,0.0431,0.33299999999999996
Y Cómo Te Va,Los Acosta,34b0zvbrEf1AnukteE5lEm,,https://i.scdn.co/image/ab67616d0000b273184bcf97deabfa9db9bedf5d,0.716,0.721,-7.438,0.0256,0.17600000000000002,0.00212,0.0828,0.9,0.22724390243902445,0.6865365853658538,0.6970731707317077,0.013408670243902436,0.2097170731707317,0.03273658536585365,0.7662926829268296
Starts with Goodbye,Carrie Underwood,79FoDauqgqdVBUg66rsHJR,,https://i.scdn.co/image/ab67616d0000b273724bd326692d222c5906b0b0,0.467,0.6409999999999999,-4.721,0.0346,0.0835,3.4899999999999995e-05,0.0853,0.239,0.2247140476190476,0.5106428571428572,0.7513928571428568,2.634285714285714e-06,0.13803571428571432,0.05286547619047618,0.406240476190476
I Need A Hot Girl,Hot Boys,25CnqAR7fzAQbb2SVoSa0b,,https://i.scdn.co/image/ab67616d0000b273c0f3f83e0373bbd750532be6,0.815,0.797,-6.3039999999999985,0.18600000000000005,0.0557,0.0,0.6409999999999999,0.65,0.03280333333333333,0.725,0.7443333333333334,9.843333333333338e-06,0.5409333333333333,0.16933333333333336,0.5743333333333333
"Dear X, You Don't Own Me",Disciple,373Jg06Sjx7D4KIC7e9Awa,,https://i.scdn.co/image/ab67616d0000b2737df5759deaefb2e193028274,0.49,0.8009999999999999,-5.982,0.0601,0.0132,0.0,0.116,0.505,0.0132,0.49,0.8009999999999999,0.0,0.11599999999999999,0.0601,0.505
Te Esperaré,Pancho Barraza,3PFFlBz7EWEuT6VeckIoyI,,https://i.scdn.co/image/ab67616d0000b273d1ab25c933e85c70abdbd7da,0.568,0.525,-7.42,0.0529,0.16399999999999998,0.0,0.0613,0.852,0.3378134328358209,0.6099701492537315,0.5155522388059702,0.00012455701492537313,0.2138,0.04300597014925375,0.7973134328358208
Cut You Off (To Grow Closer),Kendrick Lamar,3LkG1iJmtgmCsKof2QMme6,,https://i.scdn.co/image/ab67616d0000b2739b035b031d9f0a6a75ae464e,0.685,0.6809999999999999,-7.176,0.481,0.077,0.0,0.129,0.614,0.2209894347826088,0.6446739130434785,0.6741608695652175,0.001925886391304348,0.26767608695652195,0.2744765217391305,0.4705386956521738
Wake Up,Hilary Duff,7qhUtJDCu1tYrdkIMPVYRc,,https://i.scdn.co/image/ab67616d0000b273bd9e74a68a22edc07f7338de,0.63,0.825,-4.683,0.0447,0.0622,1.58e-06,0.215,0.285,0.134875,0.51,0.824125,0.005284710000000002,0.187725,0.056387499999999986,0.529375
Saturday Night Divas,Spice Girls,3M83cWfWcFXtkavdM8NuEZ,,https://i.scdn.co/image/ab67616d0000b273af6a08097dd4ac26b96c8be1,0.625,0.675,-8.373,0.0598,0.122,0.000443,0.0307,0.578,0.10739149999999996,0.65355,0.7682499999999999,0.08808630449999999,0.16743000000000002,0.046560000000000004,0.6917
"Savages - Pt. 1 - From ""Pocahontas""/Soundtrack Version",Chorus - Pocahontas,2VnVfGZuVCQKm9xBTuWM7N,,https://i.scdn.co/image/ab67616d0000b273281dfd7af2ee99a124404623,0.453,0.399,-15.206,0.0731,0.843,2.2e-05,0.407,0.637,0.7777142857142856,0.5475714285714286,0.29871428571428565,0.009246148571428572,0.2677142857142857,0.04871428571428572,0.4270000000000001
Reflection - Instrumental,Jim Brickman,121jHMUmLlQ24bViLY1btQ,,https://i.scdn.co/image/ab67616d0000b2732153fb259302ea6e12268ecb,0.385,0.219,-16.444000000000006,0.0417,0.961,0.799,0.112,0.234,0.8442631578947372,0.4376315789473684,0.2618947368421053,0.5378975473684211,0.15490526315789474,0.0366,0.2411052631578948
Let It Ride,Ryan Adams & The Cardinals,2WePimRfUpg2Aru9jE4nVh,,https://i.scdn.co/image/ab67616d0000b27358072c9cb37a6c5a19c2018d,0.434,0.843,-4.916,0.0315,0.0823,0.000463,0.21600000000000005,0.89,0.0691,0.426,0.7184999999999999,0.0005834999999999999,0.17800000000000005,0.0322,0.6779999999999999
All To Jesus I Surrender,Robin Mark,3lMpKcbAxYAY8igXE3SM95,,https://i.scdn.co/image/ab67616d0000b27385424a986543dd1f805b7b6e,0.306,0.431,-6.746,0.0283,0.5660000000000001,0.0,0.107,0.256,0.5660000000000001,0.306,0.431,0.0,0.107,0.0283,0.256
Let The Good Times Roll,Shirley & Lee,2ePDfIXoP2HmC1hfsujb2J,,https://i.scdn.co/image/ab67616d0000b2734dbe6feaadaa2bd1b3997bd8,0.502,0.445,-9.562,0.0688,0.481,0.0,0.0823,0.939,0.7436666666666666,0.5643333333333332,0.43,0.0006043533333333332,0.1287,0.05506666666666666,0.8606666666666666
Palabras,Los Acosta,77I2gnSr4vv3bsL44xbexa,,https://i.scdn.co/image/ab67616d0000b2733865d9535c9a9850fcdd6e12,0.779,0.601,-9.769,0.0263,0.0986,0.00785,0.092,0.917,0.22724390243902445,0.6865365853658538,0.6970731707317077,0.013408670243902436,0.2097170731707317,0.03273658536585365,0.7662926829268296
Beautiful,MercyMe,44Ct3hm0XrOVa32oE7yTj7,,https://i.scdn.co/image/ab67616d0000b2737d8804e249157a161fefe29e,0.485,0.589,-7.673999999999999,0.0322,0.0833,0.00432,0.0893,0.19,0.12330460000000006,0.4941250000000001,0.7367083333333332,0.0018190129166666665,0.13801666666666665,0.04290416666666668,0.4082333333333332
Punanny Medley,Elephant Man,5GEid99RgStd0cQIhAlGHQ,,https://i.scdn.co/image/ab67616d0000b273f6b15bde732bef04ba353944,0.722,0.565,-5.601,0.375,0.128,0.0,0.056,0.685,0.07869999999999999,0.791375,0.6123749999999999,1.0325e-06,0.122375,0.191675,0.6579999999999999
El Mono De Alambre,El Viejo Paulino Y Su Gente,58ozsIURaouwHlQbGJ2sey,,https://i.scdn.co/image/ab67616d0000b27366d253a5346a659bbe86f2d8,0.8190000000000001,0.615,-8.834,0.092,0.523,1.48e-06,0.0794,0.963,0.523,0.8190000000000001,0.615,1.48e-06,0.0794,0.092,0.963
Zumbale,Henry Fiol,6M5z2Pca6OuN4l5n5kId3E,,https://i.scdn.co/image/ab67616d0000b273e88228a3024492a9bf7b6595,0.708,0.629,-10.358,0.0351,0.742,3.38e-06,0.0858,0.915,0.5886666666666667,0.6483333333333333,0.5203333333333334,0.00405446,0.11846666666666668,0.04813333333333333,0.8646666666666665
Al Que Esta Sentado en el Trono,Marco Barrientos,2hpTrC0ZnAhkxCKGP9OxXU,,https://i.scdn.co/image/ab67616d0000b273283446b9171c5ad102a02ece,0.339,0.802,-4.998,0.049,0.0167,0.0,0.927,0.329,0.12813628000000002,0.4342,0.6480666666666667,0.008093657333333334,0.7460666666666668,0.048106666666666666,0.25220000000000004
Please,U2,7DwqzWCSdLEYvzqU30Pd4L,,https://i.scdn.co/image/ab67616d0000b2739b9cc2ad0ee4076cb900b4ee,0.423,0.468,-11.8,0.038,0.299,0.0134,0.0719,0.418,0.12351188514412433,0.4444035476718405,0.6801543237250549,0.12839653596452308,0.3040986696230601,0.045547893569844775,0.43948536585365866
As The Rush Comes - Gabriel & Dresden Chillout Mix,Motorcycle,2e2heYBbXWRsDsUtTIVIaF,,https://i.scdn.co/image/ab67616d0000b273b375b29cb1d3f3aa80cc1ce2,0.4920000000000001,0.715,-7.901,0.0478,0.217,0.000151,0.232,0.175,0.21241866666666664,0.4276666666666665,0.8318333333333333,0.15395908166666664,0.2443333333333333,0.04376666666666668,0.3900000000000001
The Harold Song,Kesha,7ySQMmekH58Y7Vn4InRG7r,,https://i.scdn.co/image/ab67616d0000b2733556ff5e46e50eb27be71ebe,0.616,0.59,-5.547999999999999,0.0294,0.0893,0.0,0.0883,0.198,0.06097274615384615,0.6990769230769229,0.762519230769231,0.0032272934615384602,0.17367307692307704,0.08124230769230767,0.6339038461538463
"Mi Amigo, Mi Padre",Grupo Exterminador,49zsbaC5PeMJuwr6D7RCWT,,https://i.scdn.co/image/ab67616d0000b27327e7553df435b157a6d42b2a,0.51,0.502,-8.32,0.0918,0.449,0.0,0.226,0.706,0.44940784313725496,0.7177058823529412,0.6194313725490194,0.00011359529411764707,0.18352549019607847,0.10867450980392156,0.8130588235294118
"Violin Concerto in D Major, RV 228: I. Allegro non troppo ma vigoroso",Antonio Vivaldi,4cYHwhbkqpRRrXJlo2pgn7,,https://i.scdn.co/image/ab67616d0000b2731efb8ed5ac2d88f1907cd188,0.337,0.207,-19.675,0.0447,0.872,0.608,0.146,0.332,0.8958196721311475,0.3944901639344262,0.19934442622950813,0.4875809655737705,0.17756557377049184,0.045501639344262296,0.4155459016393442
Tounge Tied,Faber Drive,7B5nuJ3GhcJRsXU48g5Qhu,,https://i.scdn.co/image/ab67616d0000b273df66332a4168f0216a36ba86,0.395,0.94,-4.32,0.0451,0.00328,0.0,0.153,0.564,0.00328,0.395,0.94,0.0,0.153,0.0451,0.564
Skit #1,Kanye West,164al00XRSLWG6h4hc12bD,,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,0.825,0.307,-12.543,0.911,0.467,0.0,0.146,0.748,0.2245543052631581,0.6178781163434905,0.6445274238227146,0.0112618011634349,0.2596360110803325,0.2313307479224372,0.4608789473684215
Speaking Unto Nations (Beethoven Symphony no 7 - II ),Terry Davies,68Mm7pDHxvo8j2DFq9GEUT,,https://i.scdn.co/image/ab67616d0000b27336722895667b0d58b6352ad1,0.187,0.0257,-20.711,0.0455,0.495,0.738,0.0833,0.0368,0.495,0.187,0.0257,0.738,0.0833,0.0455,0.0368
Black Label,Lamb of God,18tzenBUBfhF6Z15SGiGPk,,https://i.scdn.co/image/ab67616d0000b2736f2ec09ac32b5a0644f2581b,0.297,0.962,-4.333,0.0775,4.6e-05,0.855,0.329,0.336,0.0011976563333333339,0.35243333333333343,0.9733,0.18485364,0.2459866666666667,0.13871333333333333,0.21124666666666675
Betrayed (feat. Webbie),Boosie Badazz,2u4FdUUBN0rf9MRRh6hVv5,,https://i.scdn.co/image/ab67616d0000b27394f8f568808ad3e399624714,0.8140000000000001,0.809,-6.311,0.0716,0.00707,0.0,0.0724,0.531,0.04763303999999999,0.7905399999999999,0.6350600000000001,6.513740000000001e-05,0.17905800000000005,0.2244440000000001,0.52208
Gold,John Stewart,5PpRiRjv1MNY6lPut4dAjH,,https://i.scdn.co/image/ab67616d0000b2731422cf71e436c1144088bd3d,0.6920000000000001,0.598,-7.893,0.0373,0.464,1.2e-06,0.0926,0.519,0.3315,0.552,0.506,6e-07,0.1253,0.03555,0.635
Bed of Lies,Matchbox Twenty,1JQXYtYM4YSjOjDyudju8J,,https://i.scdn.co/image/ab67616d0000b2733813e6d5d97334659fb1daed,0.467,0.642,-7.239,0.0301,0.426,0.000281,0.232,0.303,0.08973845945945946,0.4785945945945946,0.755297297297297,6.585108108108109e-05,0.2533189189189189,0.04433783783783783,0.5388378378378377
Mordred's Lullaby,Heather Dale,5auIGLFqH9CsgC7C9o3rOu,,https://i.scdn.co/image/ab67616d0000b273c1d9f250bc60053c23d6ef34,0.4370000000000001,0.573,-6.314,0.0304,0.339,1.6899999999999994e-05,0.0947,0.23,0.33899999999999997,0.4370000000000001,0.573,1.6899999999999994e-05,0.0947,0.0304,0.23
Extraordinary Machine,Fiona Apple,5h9Iek7Hp9wayRt7fBp7Ab,,https://i.scdn.co/image/ab67616d0000b27385acb5e0d6230859ff978b79,0.701,0.202,-12.48,0.0609,0.905,0.000157,0.107,0.477,0.4667324242424243,0.5317878787878788,0.4631818181818183,0.01461549727272727,0.16300000000000006,0.0490181818181818,0.4077272727272727
The Ice Is Getting Thinner,Death Cab for Cutie,204974mkLcxFNtq6EXLsJx,,https://i.scdn.co/image/ab67616d0000b2735026db4c201719ff4b0bc1d4,0.362,0.138,-12.201,0.0421,0.847,0.000468,0.11,0.0752,0.27349076086956536,0.5288260869565218,0.5934956521739128,0.0883487293478261,0.1414021739130435,0.041447826086956525,0.4373347826086956
The Heart Of Worship,Matt Redman,1WYHvGn6fQZRAmbD5TG51j,,https://i.scdn.co/image/ab67616d0000b2736e702de5284a420616c6566c,0.529,0.244,-11.625,0.0283,0.7959999999999999,4.53e-05,0.105,0.246,0.2363533333333333,0.4485,0.6045,0.010292583333333329,0.35146666666666665,0.03718333333333334,0.22605
Going Home - Edit,Kenny G,7klcN1Hjle0xBe2KQsYGxY,,https://i.scdn.co/image/ab67616d0000b273e6568c3532e65ed746f4162b,0.5429999999999999,0.257,-14.322,0.0246,0.00483,0.359,0.121,0.271,0.2753616559139785,0.4780860215053763,0.4031333333333333,0.270834903870968,0.12721075268817206,0.03969569892473118,0.2982290322580648
Papers,Usher,77fP7UixHMYEIFT8NS92Ul,,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,0.802,0.556,-5.395,0.0418,0.0339,0.0,0.0958,0.158,0.0050163333333333344,0.6523333333333333,0.8703333333333333,0.00033504,0.2866666666666667,0.11143333333333334,0.5116666666666667
Push The Button,Sugababes,2nCmCt4B5vkabS0zeOuc1Z,,https://i.scdn.co/image/ab67616d0000b273cb559df500dc075f8037d720,0.962,0.662,-5.093,0.0578,0.0517,0.0,0.0799,0.8009999999999999,0.0517,0.9620000000000001,0.662,0.0,0.0799,0.0578,0.8009999999999999
"WORDS, WORDS, WORDS (studio)",Bo Burnham,7I0N7ZNYjtSG0qKEWMQxXB,,https://i.scdn.co/image/ab67616d0000b2730c0a8b3b5269aa759040c628,0.845,0.7559999999999999,-4.714,0.168,0.183,2.13e-06,0.157,0.77,0.6008181818181817,0.5929090909090909,0.6995454545454545,5.510272727272728e-05,0.5758909090909089,0.2713636363636363,0.6082727272727274
La-La Means I Love You,The Delfonics,5jzqOYJmouDjfxlUw2u27f,,https://i.scdn.co/image/ab67616d0000b273dfbdf98869da083c15e52998,0.552,0.421,-9.5,0.0265,0.789,0.0,0.282,0.632,0.6561083333333336,0.4590833333333332,0.5397916666666668,0.07391644374999998,0.2320166666666667,0.029962499999999982,0.5854166666666667
Henrietta,The Fratellis,4kiMvD7yPec5viFrCQDiYK,,https://i.scdn.co/image/ab67616d0000b27390b7c466e878862b5a9cece3,0.608,0.955,-3.361,0.0779,0.0212,0.0,0.133,0.879,0.0266438,0.5816,0.875,2.96e-07,0.15959999999999994,0.12360000000000004,0.5478
Entre Pericos y Gallos,Los Razos,4cDL8SfFiCoFU9xc5nLzRC,,https://i.scdn.co/image/ab67616d0000b273d6cccc52268e6ae490eade50,0.701,0.589,-8.654,0.133,0.511,2.8000000000000013e-05,0.345,0.862,0.5388571428571427,0.6876428571428573,0.5783571428571429,5.3905e-05,0.1340928571428571,0.066,0.9156428571428572
Quiero Volar Contigo,Los Tigres Del Norte,5oSbQkFqiIBzCcXsaI0j17,,https://i.scdn.co/image/ab67616d0000b273c3e2c471edece7ba3f2c3ce7,0.659,0.733,-8.042,0.0303,0.146,3.93e-06,0.141,0.945,0.3792851724137931,0.7539517241379307,0.5188517241379306,0.00015533031034482763,0.16339034482758638,0.11893689655172425,0.8938103448275851
Gasoline Dreams (with Khujo Goodie),OutKast,1Jo3u8eXp8xobbrvq0FIi9,,https://i.scdn.co/image/ab67616d0000b273c2c10aadaee962bb683354fc,0.7290000000000001,0.959,-2.7260000000000004,0.234,0.0383,0.0,0.312,0.508,0.1942746117647059,0.7190823529411765,0.6622588235294118,0.033845332294117625,0.21503529411764705,0.2546141176470588,0.5124894117647057
Werewolf,Cat Power,5jXJbl9sB6ldSla4suSwXW,,https://i.scdn.co/image/ab67616d0000b273046945e6f2b2a19885ba55d3,0.433,0.112,-14.043,0.0292,0.45,0.0132,0.104,0.277,0.7195833333333331,0.5644166666666665,0.3590083333333332,0.0562824516666667,0.11030833333333337,0.039475,0.34440833333333337
Rat-Tat-Tat-Tat,Dr. Dre,200Z8XpLuLAPIr8H7Wo1Ej,,https://i.scdn.co/image/ab67616d0000b273dc20ba099bc933674f58ebae,0.599,0.804,-8.11,0.413,0.0357,0.0,0.128,0.422,0.11094241842857147,0.7241571428571426,0.7696357142857142,0.05247051850000002,0.2677421428571429,0.2390557142857141,0.6226928571428572
Quise Olvidarme de Ti,Los Temerarios,79tl7Pjwj9jcqJRFnBZ8B1,,https://i.scdn.co/image/ab67616d0000b2731b6d3fd8fa843e9f12e7e9cc,0.644,0.518,-6.5760000000000005,0.0267,0.6629999999999999,0.000264,0.109,0.456,0.28268171717171725,0.6123333333333334,0.5164242424242426,0.018427193737373743,0.1807767676767677,0.03373535353535355,0.5843888888888888
I Can't Kick This Feeling When It Hits,Moodymann,2PmT3D5xmvVzZCf11L2ifX,,https://i.scdn.co/image/ab67616d0000b273d20c3c61ff3b49daefb3bef0,0.6859999999999999,0.634,-10.287,0.0559,0.192,0.858,0.152,0.0782,0.09118,0.7278,0.5786,0.7716000000000001,0.2478,0.07062,0.33088
Saved By Zero,The Fixx,3EEJiZZ8b3Ke2bK0ylgvlh,,https://i.scdn.co/image/ab67616d0000b273f54406c22f8fdcbce15e5834,0.742,0.632,-12.054,0.0317,0.0204,0.00165,0.0853,0.965,0.15072564705882355,0.6841176470588238,0.7288823529411764,0.027583330000000003,0.1054117647058824,0.043900000000000015,0.8308235294117645
